"item","type","word1","word2","word3","word4"
14,"leg","kneel","climb","wander","stamp"
17,"leg","kick","jog","flee","run"
10,"leg","mount","stride","hop","limp"
2,"arm","switch","chop","dunk","rub"
16,"leg","stomp","glide","stumble","creep"
1,"arm","pat","pull","braid","peel"
8,"arm","grab","click","clap","wipe"
6,"arm","bash","carve","stir","wash"
12,"leg","stroll","step","walk","jump"
9,"arm","whip","scrape","toss","throw"
11,"leg","pace","dance","skip","strut"
5,"arm","stab","hack","scratch","clean"
15,"leg","crawl","trot","slide","sprint"
7,"arm","nip","dig","scrub","knock"
13,"leg","tiptoe","tread","wade","hike"
18,"leg","slip","skate","leap","stray"
4,"arm","seize","grasp","grip","catch"
3,"arm","lift","fold","bind","brush"
