"item","type","word1","word2","word3","word4"
5,"arm","clean","stab","scratch","hack"
18,"leg","slip","stray","skate","leap"
1,"arm","pat","pull","peel","braid"
2,"arm","dunk","rub","switch","chop"
11,"leg","skip","strut","dance","pace"
15,"leg","slide","trot","crawl","sprint"
7,"arm","knock","dig","nip","scrub"
14,"leg","wander","kneel","climb","stamp"
10,"leg","stride","limp","mount","hop"
6,"arm","bash","carve","stir","wash"
3,"arm","brush","fold","lift","bind"
12,"leg","stroll","step","jump","walk"
16,"leg","stumble","stomp","creep","glide"
8,"arm","wipe","clap","grab","click"
17,"leg","run","jog","kick","flee"
4,"arm","grasp","grip","seize","catch"
13,"leg","tread","tiptoe","wade","hike"
9,"arm","scrape","throw","toss","whip"
