"item","type","word1","word2","word3","word4"
15,"leg","crawl","trot","sprint","slide"
16,"leg","stomp","stumble","glide","creep"
7,"arm","dig","nip","knock","scrub"
13,"leg","tread","hike","wade","tiptoe"
17,"leg","jog","flee","run","kick"
9,"arm","throw","toss","whip","scrape"
12,"leg","jump","step","walk","stroll"
8,"arm","click","grab","wipe","clap"
3,"arm","fold","lift","bind","brush"
18,"leg","leap","slip","skate","stray"
2,"arm","dunk","switch","chop","rub"
14,"leg","kneel","stamp","wander","climb"
11,"leg","dance","strut","pace","skip"
4,"arm","catch","grip","seize","grasp"
1,"arm","braid","pat","peel","pull"
10,"leg","stride","limp","mount","hop"
5,"arm","scratch","clean","hack","stab"
6,"arm","bash","wash","stir","carve"
