"item","type","word1","word2","word3","word4"
9,"arm","scrape","toss","whip","throw"
11,"leg","pace","dance","skip","strut"
17,"leg","jog","run","flee","kick"
15,"leg","trot","sprint","crawl","slide"
3,"arm","bind","brush","fold","lift"
5,"arm","scratch","clean","stab","hack"
8,"arm","click","wipe","grab","clap"
13,"leg","wade","hike","tread","tiptoe"
1,"arm","peel","pat","braid","pull"
12,"leg","stroll","step","jump","walk"
7,"arm","knock","nip","dig","scrub"
18,"leg","slip","skate","leap","stray"
2,"arm","dunk","switch","chop","rub"
4,"arm","catch","grip","seize","grasp"
16,"leg","creep","stomp","glide","stumble"
10,"leg","limp","stride","mount","hop"
6,"arm","carve","wash","bash","stir"
14,"leg","wander","kneel","climb","stamp"
