"item","type","word1","word2","word3","word4"
17,"leg","flee","run","kick","jog"
8,"arm","click","clap","wipe","grab"
16,"leg","stomp","glide","stumble","creep"
2,"arm","chop","rub","dunk","switch"
7,"arm","dig","nip","scrub","knock"
13,"leg","tiptoe","tread","hike","wade"
4,"arm","grasp","catch","seize","grip"
12,"leg","step","stroll","walk","jump"
10,"leg","limp","hop","stride","mount"
15,"leg","crawl","slide","sprint","trot"
9,"arm","whip","scrape","throw","toss"
1,"arm","pat","pull","braid","peel"
5,"arm","stab","clean","hack","scratch"
18,"leg","leap","slip","stray","skate"
3,"arm","fold","bind","lift","brush"
6,"arm","stir","bash","wash","carve"
11,"leg","strut","skip","dance","pace"
14,"leg","wander","stamp","climb","kneel"
