"item","type","word1","word2","word3","word4"
8,"arm","clap","click","grab","wipe"
12,"leg","stroll","jump","walk","step"
3,"arm","lift","brush","fold","bind"
1,"arm","pull","braid","peel","pat"
10,"leg","hop","stride","mount","limp"
13,"leg","tiptoe","hike","wade","tread"
18,"leg","stray","slip","leap","skate"
4,"arm","grip","grasp","catch","seize"
5,"arm","stab","clean","hack","scratch"
2,"arm","chop","switch","rub","dunk"
15,"leg","trot","slide","crawl","sprint"
11,"leg","strut","pace","dance","skip"
9,"arm","toss","throw","scrape","whip"
6,"arm","wash","bash","stir","carve"
16,"leg","stumble","glide","stomp","creep"
7,"arm","dig","knock","scrub","nip"
17,"leg","flee","jog","run","kick"
14,"leg","stamp","wander","kneel","climb"
