"item","type","word1","word2","word3","word4"
4,"arm","grip","catch","grasp","seize"
10,"leg","mount","limp","hop","stride"
12,"leg","stroll","step","walk","jump"
5,"arm","scratch","stab","clean","hack"
18,"leg","slip","stray","leap","skate"
13,"leg","tread","hike","wade","tiptoe"
8,"arm","clap","grab","click","wipe"
14,"leg","climb","kneel","wander","stamp"
7,"arm","nip","scrub","knock","dig"
6,"arm","wash","stir","bash","carve"
9,"arm","toss","scrape","whip","throw"
15,"leg","crawl","trot","sprint","slide"
16,"leg","glide","stumble","stomp","creep"
1,"arm","braid","pat","pull","peel"
17,"leg","jog","kick","flee","run"
2,"arm","rub","switch","dunk","chop"
11,"leg","skip","strut","dance","pace"
3,"arm","fold","lift","bind","brush"
