"item","type","word1","word2","word3","word4"
5,"arm","stab","hack","scratch","clean"
11,"leg","dance","strut","pace","skip"
15,"leg","sprint","crawl","slide","trot"
10,"leg","hop","stride","mount","limp"
4,"arm","grip","grasp","seize","catch"
16,"leg","stomp","stumble","creep","glide"
8,"arm","clap","click","wipe","grab"
3,"arm","fold","bind","lift","brush"
7,"arm","knock","scrub","dig","nip"
17,"leg","flee","jog","run","kick"
13,"leg","tiptoe","tread","hike","wade"
14,"leg","stamp","wander","kneel","climb"
1,"arm","braid","peel","pat","pull"
18,"leg","stray","slip","leap","skate"
2,"arm","switch","chop","dunk","rub"
9,"arm","toss","scrape","whip","throw"
12,"leg","jump","step","stroll","walk"
6,"arm","wash","bash","carve","stir"
