"item","type","word1","word2","word3","word4"
18,"leg","slip","leap","skate","stray"
12,"leg","jump","step","stroll","walk"
2,"arm","rub","switch","dunk","chop"
6,"arm","stir","bash","carve","wash"
10,"leg","limp","mount","hop","stride"
14,"leg","wander","climb","stamp","kneel"
13,"leg","wade","hike","tread","tiptoe"
8,"arm","click","grab","clap","wipe"
3,"arm","lift","fold","brush","bind"
16,"leg","glide","creep","stomp","stumble"
1,"arm","braid","pat","pull","peel"
17,"leg","run","jog","kick","flee"
5,"arm","clean","stab","hack","scratch"
11,"leg","pace","strut","skip","dance"
4,"arm","seize","catch","grasp","grip"
9,"arm","whip","toss","throw","scrape"
7,"arm","nip","knock","dig","scrub"
15,"leg","slide","sprint","trot","crawl"
