"item","type","word1","word2","word3","word4"
7,"arm","knock","dig","scrub","nip"
10,"leg","stride","mount","limp","hop"
13,"leg","wade","tread","tiptoe","hike"
8,"arm","wipe","clap","grab","click"
1,"arm","peel","braid","pull","pat"
18,"leg","leap","slip","skate","stray"
16,"leg","glide","creep","stumble","stomp"
6,"arm","stir","carve","wash","bash"
5,"arm","clean","stab","hack","scratch"
11,"leg","strut","skip","pace","dance"
3,"arm","fold","brush","bind","lift"
17,"leg","flee","run","jog","kick"
12,"leg","walk","stroll","jump","step"
14,"leg","wander","climb","stamp","kneel"
4,"arm","seize","grasp","catch","grip"
9,"arm","scrape","toss","throw","whip"
2,"arm","switch","chop","rub","dunk"
15,"leg","crawl","trot","slide","sprint"
