"item","type","word1","word2","word3","word4"
9,"arm","whip","throw","toss","scrape"
4,"arm","grasp","catch","seize","grip"
14,"leg","climb","kneel","wander","stamp"
2,"arm","switch","dunk","rub","chop"
18,"leg","stray","slip","skate","leap"
12,"leg","stroll","jump","step","walk"
3,"arm","lift","brush","bind","fold"
10,"leg","stride","limp","hop","mount"
8,"arm","wipe","clap","click","grab"
1,"arm","braid","pull","pat","peel"
15,"leg","slide","sprint","trot","crawl"
16,"leg","stomp","glide","stumble","creep"
6,"arm","bash","wash","carve","stir"
7,"arm","scrub","dig","knock","nip"
13,"leg","wade","hike","tread","tiptoe"
17,"leg","flee","kick","run","jog"
5,"arm","clean","scratch","hack","stab"
11,"leg","pace","skip","dance","strut"
