"item","type","word1","word2","word3","word4"
18,"leg","skate","stray","slip","leap"
6,"arm","carve","stir","wash","bash"
5,"arm","hack","stab","clean","scratch"
16,"leg","stumble","creep","glide","stomp"
3,"arm","fold","brush","lift","bind"
11,"leg","pace","skip","strut","dance"
7,"arm","dig","knock","scrub","nip"
9,"arm","scrape","toss","throw","whip"
17,"leg","jog","run","flee","kick"
4,"arm","grip","catch","seize","grasp"
13,"leg","hike","tiptoe","wade","tread"
8,"arm","grab","clap","wipe","click"
12,"leg","stroll","jump","step","walk"
2,"arm","dunk","rub","switch","chop"
15,"leg","trot","crawl","slide","sprint"
10,"leg","hop","stride","limp","mount"
14,"leg","climb","wander","kneel","stamp"
1,"arm","peel","pat","braid","pull"
