"item","type","word1","word2","word3","word4"
1,"arm","braid","peel","pat","pull"
10,"leg","limp","hop","stride","mount"
9,"arm","whip","toss","throw","scrape"
16,"leg","stumble","creep","glide","stomp"
4,"arm","grip","seize","catch","grasp"
15,"leg","sprint","crawl","slide","trot"
5,"arm","clean","hack","scratch","stab"
14,"leg","wander","stamp","climb","kneel"
2,"arm","switch","dunk","chop","rub"
7,"arm","nip","knock","scrub","dig"
13,"leg","hike","wade","tiptoe","tread"
3,"arm","brush","bind","fold","lift"
12,"leg","stroll","jump","step","walk"
17,"leg","jog","kick","flee","run"
11,"leg","dance","pace","skip","strut"
6,"arm","bash","wash","carve","stir"
8,"arm","clap","grab","wipe","click"
18,"leg","leap","skate","slip","stray"
