"item","type","word1","word2","word3","word4"
1,"arm","braid","peel","pat","pull"
3,"arm","brush","fold","bind","lift"
12,"leg","step","walk","stroll","jump"
14,"leg","kneel","stamp","climb","wander"
8,"arm","wipe","grab","clap","click"
17,"leg","jog","flee","run","kick"
15,"leg","trot","sprint","crawl","slide"
13,"leg","tiptoe","tread","wade","hike"
4,"arm","grip","seize","grasp","catch"
7,"arm","knock","scrub","dig","nip"
6,"arm","bash","stir","carve","wash"
10,"leg","limp","hop","stride","mount"
18,"leg","slip","skate","leap","stray"
9,"arm","toss","whip","throw","scrape"
16,"leg","stomp","stumble","creep","glide"
2,"arm","chop","rub","switch","dunk"
11,"leg","dance","strut","pace","skip"
5,"arm","stab","scratch","hack","clean"
