"item","type","word1","word2","word3","word4"
6,"arm","wash","carve","bash","stir"
15,"leg","crawl","trot","sprint","slide"
17,"leg","flee","run","kick","jog"
3,"arm","brush","fold","lift","bind"
18,"leg","leap","skate","slip","stray"
13,"leg","tiptoe","hike","tread","wade"
7,"arm","dig","scrub","knock","nip"
4,"arm","catch","grasp","seize","grip"
11,"leg","strut","pace","dance","skip"
2,"arm","chop","rub","dunk","switch"
12,"leg","walk","stroll","step","jump"
16,"leg","glide","creep","stumble","stomp"
8,"arm","click","grab","wipe","clap"
1,"arm","pull","pat","peel","braid"
10,"leg","hop","mount","limp","stride"
5,"arm","stab","clean","scratch","hack"
9,"arm","whip","throw","scrape","toss"
14,"leg","kneel","climb","wander","stamp"
