"item","type","word1","word2","word3","word4"
1,"arm","pat","pull","peel","braid"
17,"leg","run","kick","flee","jog"
14,"leg","stamp","kneel","wander","climb"
2,"arm","rub","dunk","chop","switch"
13,"leg","wade","hike","tread","tiptoe"
5,"arm","hack","scratch","clean","stab"
18,"leg","slip","leap","stray","skate"
4,"arm","catch","grip","seize","grasp"
11,"leg","pace","skip","dance","strut"
16,"leg","creep","stumble","glide","stomp"
9,"arm","throw","toss","whip","scrape"
7,"arm","dig","scrub","nip","knock"
6,"arm","stir","wash","bash","carve"
10,"leg","stride","hop","mount","limp"
3,"arm","brush","lift","fold","bind"
12,"leg","walk","step","stroll","jump"
15,"leg","sprint","trot","crawl","slide"
8,"arm","grab","click","wipe","clap"
