"item","type","word1","word2","word3","word4"
2,"arm","chop","dunk","switch","rub"
18,"leg","skate","stray","leap","slip"
1,"arm","pull","braid","peel","pat"
3,"arm","lift","brush","bind","fold"
5,"arm","clean","scratch","hack","stab"
14,"leg","climb","kneel","wander","stamp"
10,"leg","hop","stride","mount","limp"
9,"arm","whip","scrape","toss","throw"
11,"leg","pace","dance","strut","skip"
12,"leg","walk","jump","stroll","step"
4,"arm","catch","grasp","seize","grip"
8,"arm","click","clap","grab","wipe"
13,"leg","wade","tiptoe","tread","hike"
15,"leg","crawl","trot","slide","sprint"
17,"leg","jog","kick","flee","run"
6,"arm","carve","bash","stir","wash"
16,"leg","stumble","creep","glide","stomp"
7,"arm","nip","scrub","dig","knock"
