"item","type","word1","word2","word3","word4"
8,"arm","clap","grab","click","wipe"
15,"leg","slide","trot","crawl","sprint"
2,"arm","chop","rub","dunk","switch"
13,"leg","hike","tiptoe","wade","tread"
12,"leg","stroll","jump","walk","step"
17,"leg","flee","jog","run","kick"
6,"arm","wash","stir","bash","carve"
16,"leg","stumble","stomp","creep","glide"
7,"arm","knock","dig","scrub","nip"
18,"leg","skate","leap","stray","slip"
4,"arm","grip","seize","catch","grasp"
3,"arm","brush","fold","bind","lift"
14,"leg","wander","kneel","stamp","climb"
11,"leg","dance","skip","pace","strut"
1,"arm","braid","peel","pull","pat"
10,"leg","limp","stride","hop","mount"
5,"arm","scratch","hack","stab","clean"
9,"arm","whip","throw","scrape","toss"
