"item","type","word1","word2","word3","word4"
17,"leg","kick","flee","jog","run"
10,"leg","limp","mount","hop","stride"
7,"arm","knock","nip","dig","scrub"
6,"arm","carve","wash","stir","bash"
1,"arm","pull","braid","peel","pat"
11,"leg","skip","strut","dance","pace"
8,"arm","wipe","grab","clap","click"
14,"leg","climb","wander","kneel","stamp"
3,"arm","brush","fold","lift","bind"
4,"arm","catch","seize","grip","grasp"
2,"arm","rub","dunk","switch","chop"
15,"leg","slide","crawl","sprint","trot"
9,"arm","throw","scrape","toss","whip"
16,"leg","stumble","glide","creep","stomp"
13,"leg","tiptoe","hike","tread","wade"
5,"arm","scratch","hack","stab","clean"
18,"leg","skate","stray","slip","leap"
12,"leg","stroll","jump","walk","step"
