"item","type","word1","word2","word3","word4"
11,"leg","dance","pace","strut","skip"
5,"arm","stab","clean","scratch","hack"
1,"arm","pat","peel","braid","pull"
16,"leg","stumble","stomp","creep","glide"
17,"leg","kick","run","flee","jog"
4,"arm","catch","grasp","seize","grip"
7,"arm","dig","scrub","nip","knock"
12,"leg","stroll","walk","step","jump"
8,"arm","grab","click","wipe","clap"
6,"arm","wash","carve","stir","bash"
15,"leg","crawl","sprint","trot","slide"
13,"leg","hike","tiptoe","tread","wade"
18,"leg","leap","stray","slip","skate"
3,"arm","bind","brush","lift","fold"
14,"leg","stamp","kneel","climb","wander"
2,"arm","rub","switch","dunk","chop"
9,"arm","throw","whip","toss","scrape"
10,"leg","hop","mount","limp","stride"
