"item","type","word1","word2","word3","word4"
2,"arm","switch","rub","dunk","chop"
10,"leg","mount","stride","hop","limp"
1,"arm","pull","pat","peel","braid"
3,"arm","fold","bind","lift","brush"
16,"leg","glide","creep","stumble","stomp"
13,"leg","hike","tiptoe","wade","tread"
5,"arm","scratch","hack","stab","clean"
12,"leg","step","walk","stroll","jump"
18,"leg","stray","slip","leap","skate"
9,"arm","whip","scrape","toss","throw"
4,"arm","grasp","seize","catch","grip"
6,"arm","wash","carve","bash","stir"
11,"leg","skip","dance","pace","strut"
17,"leg","jog","run","kick","flee"
7,"arm","dig","scrub","nip","knock"
14,"leg","stamp","kneel","wander","climb"
8,"arm","grab","clap","click","wipe"
15,"leg","crawl","sprint","slide","trot"
