"item","type","word1","word2","word3","word4"
1,"arm","pull","pat","braid","peel"
5,"arm","hack","stab","scratch","clean"
14,"leg","kneel","climb","stamp","wander"
15,"leg","crawl","sprint","slide","trot"
2,"arm","chop","rub","dunk","switch"
10,"leg","hop","mount","limp","stride"
6,"arm","wash","stir","carve","bash"
16,"leg","creep","stomp","glide","stumble"
12,"leg","stroll","step","walk","jump"
9,"arm","toss","whip","throw","scrape"
17,"leg","jog","kick","flee","run"
8,"arm","clap","click","wipe","grab"
7,"arm","nip","dig","scrub","knock"
4,"arm","grip","catch","seize","grasp"
13,"leg","hike","tread","tiptoe","wade"
18,"leg","slip","leap","skate","stray"
3,"arm","lift","fold","bind","brush"
11,"leg","pace","strut","skip","dance"
