"item","type","word1","word2","word3","word4"
2,"arm","chop","rub","switch","dunk"
11,"leg","dance","skip","pace","strut"
14,"leg","kneel","wander","climb","stamp"
8,"arm","click","clap","grab","wipe"
3,"arm","brush","bind","fold","lift"
12,"leg","walk","step","jump","stroll"
6,"arm","wash","stir","bash","carve"
1,"arm","pull","peel","pat","braid"
17,"leg","flee","jog","kick","run"
13,"leg","tread","tiptoe","wade","hike"
18,"leg","stray","slip","leap","skate"
5,"arm","stab","scratch","hack","clean"
9,"arm","whip","throw","toss","scrape"
4,"arm","grasp","seize","catch","grip"
15,"leg","trot","slide","crawl","sprint"
7,"arm","scrub","nip","dig","knock"
16,"leg","stomp","glide","creep","stumble"
10,"leg","mount","limp","stride","hop"
