"item","type","word1","word2","word3","word4"
18,"leg","skate","stray","leap","slip"
4,"arm","seize","catch","grasp","grip"
5,"arm","hack","clean","scratch","stab"
15,"leg","trot","slide","crawl","sprint"
6,"arm","stir","wash","carve","bash"
16,"leg","glide","stomp","stumble","creep"
14,"leg","kneel","stamp","wander","climb"
1,"arm","braid","peel","pat","pull"
12,"leg","walk","jump","stroll","step"
3,"arm","brush","lift","bind","fold"
9,"arm","toss","throw","scrape","whip"
17,"leg","jog","flee","kick","run"
11,"leg","strut","dance","skip","pace"
8,"arm","click","grab","wipe","clap"
10,"leg","hop","mount","limp","stride"
13,"leg","tread","hike","tiptoe","wade"
7,"arm","knock","scrub","dig","nip"
2,"arm","chop","dunk","rub","switch"
