"item","type","word1","word2","word3","word4"
7,"arm","scrub","nip","knock","dig"
2,"arm","switch","dunk","rub","chop"
10,"leg","hop","stride","mount","limp"
3,"arm","bind","brush","lift","fold"
13,"leg","wade","tiptoe","tread","hike"
17,"leg","run","jog","kick","flee"
11,"leg","skip","strut","dance","pace"
8,"arm","clap","grab","wipe","click"
16,"leg","stomp","creep","glide","stumble"
6,"arm","carve","bash","wash","stir"
15,"leg","sprint","slide","trot","crawl"
12,"leg","stroll","step","walk","jump"
4,"arm","grip","grasp","seize","catch"
9,"arm","whip","toss","scrape","throw"
5,"arm","hack","clean","scratch","stab"
14,"leg","kneel","wander","stamp","climb"
18,"leg","skate","stray","leap","slip"
1,"arm","pat","peel","braid","pull"
