"item","type","word1","word2","word3","word4"
15,"leg","crawl","slide","trot","sprint"
5,"arm","scratch","stab","hack","clean"
9,"arm","scrape","whip","throw","toss"
8,"arm","clap","grab","wipe","click"
16,"leg","creep","glide","stomp","stumble"
6,"arm","bash","wash","stir","carve"
1,"arm","pat","pull","peel","braid"
10,"leg","mount","stride","limp","hop"
3,"arm","bind","lift","fold","brush"
14,"leg","climb","stamp","kneel","wander"
4,"arm","grip","grasp","catch","seize"
12,"leg","walk","step","jump","stroll"
18,"leg","skate","stray","leap","slip"
13,"leg","wade","tiptoe","tread","hike"
2,"arm","dunk","chop","rub","switch"
17,"leg","kick","flee","jog","run"
7,"arm","dig","nip","scrub","knock"
11,"leg","strut","skip","dance","pace"
