"item","type","word1","word2","word3","word4"
2,"arm","switch","dunk","chop","rub"
3,"arm","lift","bind","fold","brush"
10,"leg","hop","limp","stride","mount"
17,"leg","kick","run","jog","flee"
11,"leg","pace","dance","strut","skip"
6,"arm","stir","bash","carve","wash"
7,"arm","knock","scrub","dig","nip"
16,"leg","stumble","stomp","creep","glide"
13,"leg","wade","hike","tread","tiptoe"
9,"arm","toss","whip","scrape","throw"
4,"arm","grasp","catch","grip","seize"
5,"arm","clean","scratch","hack","stab"
15,"leg","slide","sprint","trot","crawl"
8,"arm","click","grab","wipe","clap"
1,"arm","braid","peel","pull","pat"
18,"leg","leap","skate","stray","slip"
12,"leg","step","stroll","walk","jump"
14,"leg","climb","wander","stamp","kneel"
