"item","type","word1","word2","word3","word4"
6,"arm","stir","carve","bash","wash"
3,"arm","bind","fold","brush","lift"
15,"leg","trot","sprint","crawl","slide"
18,"leg","slip","leap","stray","skate"
4,"arm","grasp","catch","grip","seize"
17,"leg","flee","kick","jog","run"
2,"arm","rub","chop","switch","dunk"
10,"leg","hop","stride","mount","limp"
5,"arm","clean","scratch","hack","stab"
14,"leg","wander","climb","kneel","stamp"
9,"arm","throw","toss","whip","scrape"
7,"arm","dig","knock","nip","scrub"
16,"leg","glide","stomp","stumble","creep"
8,"arm","grab","wipe","clap","click"
1,"arm","peel","pull","braid","pat"
11,"leg","dance","skip","pace","strut"
13,"leg","tiptoe","wade","tread","hike"
12,"leg","walk","jump","step","stroll"
