"item","type","word1","word2","word3","word4"
1,"arm","pull","pat","braid","peel"
16,"leg","stomp","stumble","glide","creep"
2,"arm","rub","switch","dunk","chop"
5,"arm","clean","scratch","stab","hack"
15,"leg","sprint","crawl","trot","slide"
8,"arm","clap","wipe","grab","click"
6,"arm","carve","wash","stir","bash"
17,"leg","flee","run","jog","kick"
14,"leg","climb","wander","kneel","stamp"
13,"leg","wade","hike","tiptoe","tread"
7,"arm","dig","knock","nip","scrub"
18,"leg","slip","skate","leap","stray"
4,"arm","grasp","seize","grip","catch"
10,"leg","hop","limp","mount","stride"
12,"leg","step","walk","stroll","jump"
3,"arm","fold","lift","brush","bind"
11,"leg","pace","skip","dance","strut"
9,"arm","toss","whip","scrape","throw"
