"item","type","word1","word2","word3","word4"
18,"leg","slip","leap","skate","stray"
8,"arm","click","clap","grab","wipe"
13,"leg","hike","tiptoe","wade","tread"
12,"leg","jump","step","stroll","walk"
10,"leg","limp","hop","stride","mount"
5,"arm","clean","scratch","stab","hack"
15,"leg","slide","sprint","trot","crawl"
3,"arm","lift","fold","bind","brush"
11,"leg","dance","strut","skip","pace"
2,"arm","chop","switch","dunk","rub"
9,"arm","whip","toss","scrape","throw"
7,"arm","scrub","dig","nip","knock"
14,"leg","kneel","climb","wander","stamp"
17,"leg","flee","jog","kick","run"
6,"arm","stir","carve","wash","bash"
1,"arm","peel","braid","pat","pull"
16,"leg","stomp","stumble","creep","glide"
4,"arm","catch","grip","grasp","seize"
