"item","type","word1","word2","word3","word4"
16,"leg","stomp","stumble","glide","creep"
4,"arm","seize","catch","grip","grasp"
13,"leg","tread","hike","wade","tiptoe"
17,"leg","kick","run","flee","jog"
14,"leg","stamp","kneel","climb","wander"
7,"arm","dig","nip","knock","scrub"
11,"leg","skip","strut","dance","pace"
5,"arm","scratch","stab","clean","hack"
6,"arm","carve","bash","stir","wash"
15,"leg","slide","sprint","trot","crawl"
2,"arm","switch","dunk","chop","rub"
12,"leg","step","jump","stroll","walk"
9,"arm","toss","whip","scrape","throw"
18,"leg","skate","slip","leap","stray"
10,"leg","hop","stride","mount","limp"
3,"arm","bind","lift","brush","fold"
8,"arm","clap","click","wipe","grab"
1,"arm","braid","peel","pull","pat"
