"item","type","word1","word2","word3","word4"
9,"arm","throw","toss","whip","scrape"
4,"arm","catch","seize","grip","grasp"
7,"arm","nip","dig","scrub","knock"
12,"leg","stroll","jump","walk","step"
18,"leg","stray","leap","skate","slip"
14,"leg","wander","climb","stamp","kneel"
3,"arm","lift","bind","fold","brush"
11,"leg","dance","strut","skip","pace"
13,"leg","wade","hike","tread","tiptoe"
6,"arm","stir","carve","wash","bash"
10,"leg","limp","stride","mount","hop"
15,"leg","crawl","trot","sprint","slide"
1,"arm","peel","pull","braid","pat"
17,"leg","jog","flee","kick","run"
8,"arm","clap","wipe","click","grab"
16,"leg","stumble","glide","creep","stomp"
5,"arm","hack","scratch","stab","clean"
2,"arm","chop","dunk","switch","rub"
