"item","type","word1","word2","word3","word4"
18,"leg","leap","skate","stray","slip"
17,"leg","flee","kick","run","jog"
16,"leg","glide","stumble","creep","stomp"
8,"arm","wipe","clap","click","grab"
5,"arm","clean","stab","scratch","hack"
10,"leg","stride","hop","limp","mount"
14,"leg","stamp","climb","kneel","wander"
7,"arm","dig","nip","scrub","knock"
3,"arm","brush","bind","fold","lift"
9,"arm","toss","throw","scrape","whip"
13,"leg","tiptoe","hike","wade","tread"
2,"arm","rub","switch","chop","dunk"
4,"arm","catch","grip","seize","grasp"
11,"leg","pace","dance","strut","skip"
12,"leg","walk","step","stroll","jump"
15,"leg","crawl","sprint","trot","slide"
1,"arm","pull","peel","braid","pat"
6,"arm","carve","bash","wash","stir"
