"item","type","word1","word2","word3","word4"
7,"arm","knock","dig","scrub","nip"
16,"leg","glide","stomp","stumble","creep"
13,"leg","hike","tread","wade","tiptoe"
11,"leg","dance","skip","strut","pace"
3,"arm","lift","brush","bind","fold"
6,"arm","wash","stir","bash","carve"
12,"leg","jump","stroll","walk","step"
15,"leg","trot","sprint","slide","crawl"
8,"arm","clap","click","grab","wipe"
5,"arm","scratch","clean","stab","hack"
10,"leg","stride","limp","hop","mount"
17,"leg","run","flee","jog","kick"
1,"arm","peel","braid","pat","pull"
18,"leg","skate","leap","stray","slip"
4,"arm","seize","grasp","grip","catch"
9,"arm","whip","scrape","throw","toss"
14,"leg","wander","kneel","stamp","climb"
2,"arm","dunk","rub","switch","chop"
