"item","type","word1","word2","word3","word4"
15,"leg","slide","trot","sprint","crawl"
16,"leg","glide","creep","stumble","stomp"
12,"leg","stroll","walk","jump","step"
3,"arm","brush","fold","bind","lift"
14,"leg","wander","kneel","stamp","climb"
1,"arm","peel","pull","pat","braid"
6,"arm","carve","wash","stir","bash"
10,"leg","hop","mount","stride","limp"
13,"leg","tread","tiptoe","wade","hike"
9,"arm","scrape","toss","throw","whip"
2,"arm","switch","rub","dunk","chop"
18,"leg","skate","stray","leap","slip"
17,"leg","run","kick","jog","flee"
5,"arm","stab","clean","scratch","hack"
4,"arm","seize","grasp","catch","grip"
7,"arm","scrub","dig","knock","nip"
11,"leg","skip","strut","pace","dance"
8,"arm","clap","click","wipe","grab"
