"item","type","word1","word2","word3","word4"
2,"arm","rub","switch","chop","dunk"
18,"leg","slip","skate","leap","stray"
10,"leg","mount","limp","hop","stride"
15,"leg","crawl","trot","sprint","slide"
1,"arm","peel","pull","braid","pat"
6,"arm","bash","wash","carve","stir"
3,"arm","lift","brush","bind","fold"
11,"leg","dance","pace","strut","skip"
4,"arm","grip","seize","catch","grasp"
14,"leg","wander","climb","kneel","stamp"
17,"leg","flee","run","kick","jog"
12,"leg","jump","step","walk","stroll"
9,"arm","toss","scrape","throw","whip"
5,"arm","clean","hack","stab","scratch"
8,"arm","clap","wipe","click","grab"
13,"leg","tread","wade","tiptoe","hike"
16,"leg","glide","stumble","creep","stomp"
7,"arm","nip","scrub","dig","knock"
