"item","type","word1","word2","word3","word4"
12,"leg","jump","step","walk","stroll"
1,"arm","pull","braid","pat","peel"
9,"arm","throw","toss","scrape","whip"
8,"arm","clap","grab","wipe","click"
17,"leg","flee","kick","jog","run"
7,"arm","dig","scrub","nip","knock"
4,"arm","grip","seize","catch","grasp"
15,"leg","crawl","trot","slide","sprint"
18,"leg","leap","slip","skate","stray"
6,"arm","bash","wash","stir","carve"
3,"arm","fold","bind","brush","lift"
14,"leg","kneel","stamp","wander","climb"
11,"leg","strut","pace","dance","skip"
2,"arm","chop","switch","rub","dunk"
10,"leg","limp","mount","stride","hop"
13,"leg","hike","tiptoe","tread","wade"
5,"arm","hack","stab","clean","scratch"
16,"leg","stomp","creep","glide","stumble"
