"item","type","word1","word2","word3","word4"
1,"arm","braid","pat","pull","peel"
9,"arm","scrape","toss","whip","throw"
7,"arm","scrub","nip","dig","knock"
16,"leg","glide","stumble","stomp","creep"
5,"arm","clean","scratch","stab","hack"
18,"leg","slip","leap","stray","skate"
4,"arm","seize","grip","grasp","catch"
8,"arm","grab","click","wipe","clap"
12,"leg","step","walk","jump","stroll"
15,"leg","slide","sprint","trot","crawl"
13,"leg","hike","tiptoe","tread","wade"
6,"arm","wash","stir","bash","carve"
10,"leg","mount","limp","stride","hop"
11,"leg","strut","dance","pace","skip"
14,"leg","climb","wander","stamp","kneel"
2,"arm","rub","chop","dunk","switch"
3,"arm","lift","brush","bind","fold"
17,"leg","jog","kick","flee","run"
