"item","type","word1","word2","word3","word4"
2,"arm","chop","switch","dunk","rub"
9,"arm","toss","scrape","throw","whip"
7,"arm","dig","nip","scrub","knock"
15,"leg","sprint","trot","crawl","slide"
14,"leg","climb","wander","stamp","kneel"
4,"arm","catch","seize","grip","grasp"
17,"leg","flee","kick","run","jog"
5,"arm","stab","hack","scratch","clean"
16,"leg","stumble","glide","stomp","creep"
6,"arm","bash","wash","stir","carve"
1,"arm","pat","peel","pull","braid"
10,"leg","hop","limp","stride","mount"
8,"arm","wipe","grab","clap","click"
18,"leg","leap","slip","stray","skate"
3,"arm","bind","brush","lift","fold"
11,"leg","pace","dance","strut","skip"
12,"leg","stroll","walk","jump","step"
13,"leg","tiptoe","hike","tread","wade"
