"item","type","word1","word2","word3","word4"
6,"arm","stir","wash","bash","carve"
3,"arm","brush","lift","bind","fold"
17,"leg","run","kick","jog","flee"
7,"arm","dig","scrub","nip","knock"
18,"leg","leap","slip","skate","stray"
1,"arm","braid","peel","pat","pull"
14,"leg","kneel","climb","wander","stamp"
5,"arm","hack","scratch","stab","clean"
13,"leg","tread","tiptoe","wade","hike"
15,"leg","crawl","trot","sprint","slide"
11,"leg","dance","strut","skip","pace"
4,"arm","grasp","seize","grip","catch"
12,"leg","stroll","jump","step","walk"
10,"leg","mount","hop","limp","stride"
8,"arm","wipe","click","grab","clap"
2,"arm","rub","chop","dunk","switch"
9,"arm","toss","throw","scrape","whip"
16,"leg","glide","creep","stomp","stumble"
