"item","type","word1","word2","word3","word4"
6,"arm","wash","stir","bash","carve"
8,"arm","click","wipe","clap","grab"
10,"leg","mount","stride","hop","limp"
17,"leg","run","jog","kick","flee"
15,"leg","sprint","trot","crawl","slide"
2,"arm","chop","dunk","switch","rub"
14,"leg","kneel","wander","climb","stamp"
9,"arm","toss","scrape","throw","whip"
11,"leg","pace","dance","skip","strut"
5,"arm","stab","clean","hack","scratch"
16,"leg","stumble","glide","creep","stomp"
7,"arm","nip","knock","scrub","dig"
4,"arm","catch","grasp","seize","grip"
13,"leg","hike","wade","tread","tiptoe"
12,"leg","walk","jump","step","stroll"
1,"arm","peel","pull","pat","braid"
3,"arm","lift","bind","brush","fold"
18,"leg","skate","leap","stray","slip"
