"item","type","word1","word2","word3","word4"
14,"leg","stamp","climb","kneel","wander"
12,"leg","walk","step","jump","stroll"
9,"arm","throw","whip","scrape","toss"
18,"leg","stray","skate","slip","leap"
5,"arm","stab","hack","clean","scratch"
1,"arm","peel","pull","braid","pat"
16,"leg","glide","creep","stomp","stumble"
8,"arm","clap","click","wipe","grab"
13,"leg","tread","hike","tiptoe","wade"
11,"leg","dance","skip","strut","pace"
4,"arm","grip","grasp","catch","seize"
15,"leg","sprint","crawl","trot","slide"
6,"arm","wash","carve","bash","stir"
2,"arm","chop","rub","dunk","switch"
3,"arm","bind","fold","brush","lift"
10,"leg","stride","limp","mount","hop"
7,"arm","dig","scrub","knock","nip"
17,"leg","jog","kick","flee","run"
