"item","type","word1","word2","word3","word4"
7,"arm","scrub","knock","nip","dig"
10,"leg","hop","limp","mount","stride"
9,"arm","whip","throw","toss","scrape"
5,"arm","hack","scratch","clean","stab"
14,"leg","stamp","climb","wander","kneel"
11,"leg","strut","skip","dance","pace"
15,"leg","sprint","crawl","trot","slide"
6,"arm","stir","carve","bash","wash"
12,"leg","jump","stroll","step","walk"
3,"arm","fold","brush","bind","lift"
8,"arm","clap","grab","wipe","click"
1,"arm","braid","peel","pull","pat"
13,"leg","tread","wade","hike","tiptoe"
2,"arm","dunk","chop","switch","rub"
18,"leg","slip","skate","leap","stray"
16,"leg","stomp","stumble","creep","glide"
4,"arm","seize","grip","catch","grasp"
17,"leg","kick","jog","run","flee"
