"item","type","word1","word2","word3","word4"
17,"leg","flee","jog","run","kick"
8,"arm","clap","click","wipe","grab"
10,"leg","hop","limp","stride","mount"
18,"leg","leap","skate","slip","stray"
11,"leg","skip","strut","dance","pace"
5,"arm","scratch","clean","hack","stab"
14,"leg","kneel","wander","climb","stamp"
4,"arm","grip","grasp","catch","seize"
3,"arm","brush","fold","bind","lift"
7,"arm","nip","scrub","knock","dig"
13,"leg","hike","tread","wade","tiptoe"
1,"arm","peel","braid","pat","pull"
2,"arm","rub","switch","chop","dunk"
6,"arm","stir","bash","carve","wash"
15,"leg","slide","trot","crawl","sprint"
16,"leg","stomp","creep","stumble","glide"
9,"arm","throw","scrape","toss","whip"
12,"leg","walk","stroll","jump","step"
