"item","type","word1","word2","word3","word4"
15,"leg","crawl","sprint","slide","trot"
14,"leg","stamp","climb","wander","kneel"
8,"arm","clap","grab","click","wipe"
2,"arm","rub","dunk","chop","switch"
6,"arm","bash","wash","carve","stir"
13,"leg","tread","tiptoe","hike","wade"
9,"arm","throw","toss","whip","scrape"
16,"leg","stumble","stomp","glide","creep"
18,"leg","skate","leap","stray","slip"
7,"arm","dig","knock","nip","scrub"
10,"leg","limp","stride","mount","hop"
4,"arm","seize","catch","grip","grasp"
12,"leg","walk","step","stroll","jump"
17,"leg","kick","run","jog","flee"
11,"leg","strut","skip","dance","pace"
3,"arm","brush","bind","fold","lift"
5,"arm","scratch","stab","clean","hack"
1,"arm","pat","pull","braid","peel"
