"item","type","word1","word2","word3","word4"
16,"leg","stumble","glide","stomp","creep"
3,"arm","bind","brush","lift","fold"
13,"leg","tiptoe","tread","hike","wade"
7,"arm","nip","dig","knock","scrub"
10,"leg","limp","stride","hop","mount"
11,"leg","strut","dance","skip","pace"
5,"arm","stab","clean","scratch","hack"
6,"arm","stir","carve","wash","bash"
1,"arm","pull","pat","braid","peel"
18,"leg","slip","stray","skate","leap"
14,"leg","stamp","kneel","wander","climb"
17,"leg","kick","run","flee","jog"
4,"arm","catch","grasp","seize","grip"
15,"leg","slide","sprint","crawl","trot"
9,"arm","throw","scrape","whip","toss"
12,"leg","step","walk","jump","stroll"
8,"arm","clap","click","grab","wipe"
2,"arm","switch","dunk","rub","chop"
