"item","type","word1","word2","word3","word4"
18,"leg","leap","slip","stray","skate"
8,"arm","click","wipe","grab","clap"
12,"leg","stroll","step","walk","jump"
15,"leg","sprint","crawl","slide","trot"
9,"arm","throw","whip","scrape","toss"
1,"arm","pull","braid","pat","peel"
2,"arm","rub","switch","dunk","chop"
10,"leg","mount","hop","stride","limp"
13,"leg","wade","hike","tread","tiptoe"
14,"leg","climb","wander","kneel","stamp"
7,"arm","dig","scrub","knock","nip"
11,"leg","skip","strut","pace","dance"
5,"arm","scratch","clean","stab","hack"
17,"leg","kick","flee","jog","run"
16,"leg","stumble","creep","stomp","glide"
6,"arm","bash","wash","stir","carve"
3,"arm","brush","lift","fold","bind"
4,"arm","seize","grasp","catch","grip"
