"item","type","word1","word2","word3","word4"
18,"leg","leap","stray","skate","slip"
2,"arm","dunk","switch","rub","chop"
13,"leg","tread","tiptoe","wade","hike"
4,"arm","catch","grasp","seize","grip"
7,"arm","dig","nip","knock","scrub"
11,"leg","dance","skip","pace","strut"
14,"leg","kneel","climb","stamp","wander"
12,"leg","walk","jump","stroll","step"
9,"arm","scrape","toss","whip","throw"
10,"leg","mount","limp","hop","stride"
17,"leg","flee","run","kick","jog"
6,"arm","wash","carve","bash","stir"
15,"leg","crawl","trot","slide","sprint"
1,"arm","peel","pull","braid","pat"
5,"arm","stab","hack","clean","scratch"
3,"arm","fold","lift","brush","bind"
16,"leg","stomp","stumble","glide","creep"
8,"arm","clap","click","wipe","grab"
