"item","type","word1","word2","word3","word4"
9,"arm","whip","scrape","toss","throw"
6,"arm","wash","carve","stir","bash"
15,"leg","trot","crawl","slide","sprint"
4,"arm","grip","seize","grasp","catch"
14,"leg","climb","stamp","wander","kneel"
11,"leg","dance","skip","strut","pace"
12,"leg","walk","stroll","step","jump"
7,"arm","dig","knock","nip","scrub"
18,"leg","slip","leap","stray","skate"
2,"arm","switch","chop","rub","dunk"
5,"arm","clean","stab","hack","scratch"
17,"leg","flee","jog","kick","run"
10,"leg","mount","limp","stride","hop"
13,"leg","wade","tiptoe","tread","hike"
1,"arm","peel","braid","pat","pull"
3,"arm","bind","lift","brush","fold"
8,"arm","grab","wipe","clap","click"
16,"leg","glide","creep","stumble","stomp"
