"item","type","word1","word2","word3","word4"
15,"leg","sprint","crawl","slide","trot"
7,"arm","nip","scrub","knock","dig"
17,"leg","run","kick","jog","flee"
12,"leg","step","stroll","jump","walk"
9,"arm","whip","toss","throw","scrape"
4,"arm","catch","grip","seize","grasp"
16,"leg","stumble","creep","stomp","glide"
18,"leg","skate","leap","slip","stray"
10,"leg","mount","limp","hop","stride"
8,"arm","click","wipe","clap","grab"
13,"leg","tiptoe","wade","tread","hike"
5,"arm","stab","clean","scratch","hack"
2,"arm","dunk","rub","chop","switch"
11,"leg","skip","pace","dance","strut"
3,"arm","fold","bind","brush","lift"
6,"arm","stir","bash","carve","wash"
1,"arm","pat","pull","peel","braid"
14,"leg","climb","kneel","wander","stamp"
