"item","type","word1","word2","word3","word4"
9,"arm","scrape","toss","throw","whip"
14,"leg","stamp","climb","kneel","wander"
17,"leg","kick","jog","run","flee"
8,"arm","click","grab","wipe","clap"
18,"leg","slip","skate","stray","leap"
6,"arm","stir","wash","bash","carve"
15,"leg","slide","sprint","trot","crawl"
3,"arm","fold","lift","bind","brush"
13,"leg","tiptoe","hike","tread","wade"
7,"arm","dig","scrub","knock","nip"
2,"arm","dunk","chop","switch","rub"
16,"leg","stumble","glide","stomp","creep"
1,"arm","braid","pull","peel","pat"
10,"leg","mount","limp","stride","hop"
5,"arm","hack","clean","scratch","stab"
4,"arm","grip","catch","grasp","seize"
11,"leg","dance","pace","skip","strut"
12,"leg","jump","step","stroll","walk"
