"item","type","word1","word2","word3","word4"
10,"leg","limp","mount","stride","hop"
18,"leg","leap","stray","slip","skate"
5,"arm","hack","clean","scratch","stab"
8,"arm","clap","wipe","click","grab"
6,"arm","stir","wash","bash","carve"
13,"leg","tiptoe","wade","tread","hike"
4,"arm","catch","seize","grasp","grip"
2,"arm","dunk","switch","chop","rub"
15,"leg","sprint","trot","crawl","slide"
9,"arm","throw","toss","whip","scrape"
12,"leg","jump","step","walk","stroll"
1,"arm","pat","pull","peel","braid"
11,"leg","strut","pace","dance","skip"
16,"leg","creep","glide","stomp","stumble"
7,"arm","knock","nip","scrub","dig"
3,"arm","bind","brush","lift","fold"
17,"leg","flee","jog","run","kick"
14,"leg","kneel","climb","wander","stamp"
