"item","type","word1","word2","word3","word4"
17,"leg","kick","run","flee","jog"
14,"leg","stamp","climb","kneel","wander"
2,"arm","dunk","switch","rub","chop"
13,"leg","tread","hike","wade","tiptoe"
6,"arm","stir","carve","bash","wash"
5,"arm","scratch","clean","hack","stab"
10,"leg","stride","limp","mount","hop"
9,"arm","throw","scrape","toss","whip"
15,"leg","crawl","slide","sprint","trot"
7,"arm","scrub","dig","knock","nip"
16,"leg","stumble","glide","creep","stomp"
8,"arm","grab","wipe","click","clap"
3,"arm","lift","brush","fold","bind"
11,"leg","dance","pace","skip","strut"
12,"leg","stroll","walk","jump","step"
1,"arm","peel","pull","braid","pat"
18,"leg","leap","slip","stray","skate"
4,"arm","grasp","seize","grip","catch"
