"item","type","word1","word2","word3","word4"
14,"leg","wander","stamp","kneel","climb"
6,"arm","carve","stir","bash","wash"
12,"leg","walk","step","jump","stroll"
18,"leg","skate","stray","leap","slip"
16,"leg","stomp","stumble","creep","glide"
3,"arm","brush","bind","fold","lift"
10,"leg","hop","mount","stride","limp"
2,"arm","chop","dunk","switch","rub"
11,"leg","skip","strut","dance","pace"
1,"arm","pull","braid","pat","peel"
13,"leg","tread","hike","wade","tiptoe"
9,"arm","throw","scrape","toss","whip"
4,"arm","grasp","grip","seize","catch"
7,"arm","knock","dig","nip","scrub"
15,"leg","crawl","sprint","trot","slide"
17,"leg","kick","flee","jog","run"
8,"arm","wipe","clap","grab","click"
5,"arm","scratch","stab","clean","hack"
