"item","type","word1","word2","word3","word4"
4,"arm","seize","grip","catch","grasp"
10,"leg","stride","hop","limp","mount"
11,"leg","skip","pace","dance","strut"
14,"leg","climb","kneel","stamp","wander"
1,"arm","braid","pat","peel","pull"
7,"arm","scrub","knock","nip","dig"
15,"leg","crawl","slide","sprint","trot"
5,"arm","scratch","hack","stab","clean"
12,"leg","stroll","jump","step","walk"
8,"arm","clap","grab","click","wipe"
17,"leg","jog","flee","kick","run"
6,"arm","bash","carve","wash","stir"
3,"arm","bind","fold","brush","lift"
2,"arm","rub","switch","chop","dunk"
16,"leg","creep","glide","stumble","stomp"
18,"leg","skate","leap","slip","stray"
9,"arm","toss","throw","scrape","whip"
13,"leg","tiptoe","hike","wade","tread"
