"item","type","word1","word2","word3","word4"
17,"leg","run","kick","jog","flee"
9,"arm","whip","throw","toss","scrape"
18,"leg","slip","skate","leap","stray"
14,"leg","climb","stamp","kneel","wander"
5,"arm","hack","stab","clean","scratch"
7,"arm","nip","scrub","knock","dig"
16,"leg","creep","stumble","stomp","glide"
13,"leg","tread","hike","wade","tiptoe"
12,"leg","jump","step","stroll","walk"
6,"arm","wash","bash","carve","stir"
2,"arm","rub","switch","dunk","chop"
15,"leg","slide","sprint","trot","crawl"
11,"leg","skip","dance","strut","pace"
1,"arm","braid","pat","pull","peel"
4,"arm","catch","grasp","grip","seize"
3,"arm","brush","bind","fold","lift"
10,"leg","limp","hop","mount","stride"
8,"arm","clap","wipe","click","grab"
