"item","type","word1","word2","word3","word4"
8,"arm","clap","click","grab","wipe"
15,"leg","crawl","slide","trot","sprint"
7,"arm","scrub","dig","nip","knock"
11,"leg","dance","skip","pace","strut"
4,"arm","grip","catch","seize","grasp"
13,"leg","tread","tiptoe","wade","hike"
5,"arm","stab","clean","scratch","hack"
1,"arm","pull","pat","braid","peel"
10,"leg","hop","mount","limp","stride"
9,"arm","scrape","toss","throw","whip"
3,"arm","lift","fold","bind","brush"
6,"arm","bash","wash","stir","carve"
17,"leg","kick","run","flee","jog"
16,"leg","stumble","stomp","glide","creep"
2,"arm","dunk","switch","chop","rub"
18,"leg","stray","leap","slip","skate"
12,"leg","walk","stroll","jump","step"
14,"leg","kneel","climb","stamp","wander"
