"item","type","word1","word2","word3","word4"
2,"arm","rub","switch","chop","dunk"
18,"leg","leap","stray","skate","slip"
15,"leg","trot","slide","crawl","sprint"
16,"leg","glide","stumble","stomp","creep"
5,"arm","stab","clean","scratch","hack"
3,"arm","brush","fold","lift","bind"
9,"arm","scrape","whip","throw","toss"
12,"leg","jump","stroll","step","walk"
11,"leg","strut","dance","pace","skip"
1,"arm","peel","pull","pat","braid"
7,"arm","scrub","nip","knock","dig"
17,"leg","run","jog","flee","kick"
8,"arm","clap","grab","click","wipe"
4,"arm","grip","seize","grasp","catch"
6,"arm","bash","wash","carve","stir"
13,"leg","tiptoe","wade","tread","hike"
14,"leg","climb","wander","stamp","kneel"
10,"leg","stride","limp","hop","mount"
