"item","type","word1","word2","word3","word4"
12,"leg","step","walk","stroll","jump"
4,"arm","catch","grasp","grip","seize"
17,"leg","jog","run","flee","kick"
3,"arm","lift","brush","bind","fold"
2,"arm","dunk","chop","switch","rub"
9,"arm","scrape","whip","toss","throw"
18,"leg","slip","stray","skate","leap"
13,"leg","wade","hike","tiptoe","tread"
15,"leg","crawl","sprint","slide","trot"
7,"arm","scrub","nip","knock","dig"
14,"leg","stamp","wander","kneel","climb"
6,"arm","carve","wash","bash","stir"
16,"leg","stumble","stomp","glide","creep"
5,"arm","scratch","stab","hack","clean"
11,"leg","dance","strut","pace","skip"
1,"arm","braid","pat","pull","peel"
10,"leg","mount","hop","limp","stride"
8,"arm","grab","wipe","click","clap"
