"item","type","word1","word2","word3","word4"
1,"arm","pull","peel","braid","pat"
10,"leg","stride","limp","mount","hop"
18,"leg","stray","leap","slip","skate"
17,"leg","flee","jog","run","kick"
2,"arm","switch","dunk","rub","chop"
5,"arm","clean","hack","stab","scratch"
14,"leg","wander","stamp","climb","kneel"
8,"arm","click","grab","wipe","clap"
15,"leg","sprint","trot","slide","crawl"
3,"arm","bind","brush","lift","fold"
9,"arm","whip","toss","scrape","throw"
16,"leg","stomp","stumble","glide","creep"
4,"arm","seize","grip","grasp","catch"
12,"leg","step","walk","stroll","jump"
7,"arm","scrub","nip","knock","dig"
11,"leg","dance","skip","strut","pace"
13,"leg","hike","wade","tiptoe","tread"
6,"arm","carve","wash","bash","stir"
