"item","type","word1","word2","word3","word4"
16,"leg","stumble","creep","glide","stomp"
11,"leg","strut","pace","dance","skip"
13,"leg","tread","tiptoe","hike","wade"
9,"arm","whip","scrape","throw","toss"
8,"arm","wipe","clap","grab","click"
15,"leg","slide","crawl","trot","sprint"
18,"leg","stray","leap","skate","slip"
7,"arm","dig","knock","nip","scrub"
14,"leg","wander","climb","kneel","stamp"
4,"arm","grasp","grip","seize","catch"
2,"arm","dunk","chop","rub","switch"
1,"arm","pat","braid","pull","peel"
10,"leg","mount","hop","limp","stride"
17,"leg","flee","jog","kick","run"
3,"arm","bind","brush","fold","lift"
12,"leg","jump","walk","step","stroll"
6,"arm","wash","stir","carve","bash"
5,"arm","clean","scratch","hack","stab"
