"item","type","word1","word2","word3","word4"
15,"leg","slide","sprint","trot","crawl"
3,"arm","lift","bind","brush","fold"
4,"arm","grasp","seize","grip","catch"
10,"leg","hop","mount","stride","limp"
2,"arm","dunk","chop","rub","switch"
11,"leg","skip","strut","dance","pace"
5,"arm","hack","scratch","clean","stab"
1,"arm","peel","braid","pull","pat"
18,"leg","stray","slip","skate","leap"
7,"arm","scrub","knock","dig","nip"
16,"leg","stumble","glide","creep","stomp"
12,"leg","stroll","step","jump","walk"
8,"arm","grab","clap","click","wipe"
14,"leg","wander","stamp","climb","kneel"
13,"leg","tiptoe","wade","tread","hike"
6,"arm","wash","bash","stir","carve"
9,"arm","whip","toss","throw","scrape"
17,"leg","kick","flee","run","jog"
