"item","type","word1","word2","word3","word4"
11,"leg","skip","strut","pace","dance"
5,"arm","scratch","hack","stab","clean"
12,"leg","jump","stroll","step","walk"
2,"arm","switch","dunk","rub","chop"
6,"arm","carve","stir","wash","bash"
18,"leg","stray","slip","leap","skate"
17,"leg","flee","jog","run","kick"
4,"arm","catch","grasp","grip","seize"
13,"leg","tiptoe","wade","tread","hike"
3,"arm","bind","brush","lift","fold"
9,"arm","toss","scrape","whip","throw"
1,"arm","pull","pat","braid","peel"
14,"leg","climb","stamp","wander","kneel"
8,"arm","clap","grab","wipe","click"
16,"leg","stumble","creep","glide","stomp"
7,"arm","scrub","knock","dig","nip"
10,"leg","mount","hop","stride","limp"
15,"leg","crawl","trot","sprint","slide"
