"item","type","word1","word2","word3","word4"
10,"leg","stride","limp","mount","hop"
1,"arm","pat","braid","peel","pull"
15,"leg","crawl","trot","sprint","slide"
4,"arm","seize","grip","catch","grasp"
14,"leg","kneel","stamp","wander","climb"
12,"leg","step","stroll","walk","jump"
17,"leg","flee","jog","kick","run"
8,"arm","wipe","click","clap","grab"
5,"arm","clean","scratch","stab","hack"
7,"arm","scrub","dig","nip","knock"
16,"leg","glide","stomp","stumble","creep"
13,"leg","wade","hike","tiptoe","tread"
11,"leg","pace","skip","dance","strut"
6,"arm","wash","carve","stir","bash"
3,"arm","brush","bind","fold","lift"
9,"arm","throw","whip","scrape","toss"
18,"leg","skate","slip","stray","leap"
2,"arm","rub","chop","switch","dunk"
